2024-07-31 13:47:34 INFO  MyClass:24 - This is an info message
2024-08-28 18:07:28 WARN  riot:114 - [line: 3147407, col: 156] {W131} String not in Unicode Normal Form C: "????????????????????????????????????, ????????? ??? ????????????????????"
2024-08-28 18:07:28 WARN  riot:114 - [line: 3147560, col: 101] {W131} String not in Unicode Normal Form C: "Isscaap ???? b-72"
2024-08-28 18:07:28 WARN  riot:114 - [line: 3147576, col: 234] {W131} String not in Unicode Normal Form C: "??????????????????????????????????????; ??????????????????? ??????????? TERRESTRIAL TORTOISES; ??? ?????????????????? ??????????? FRESHWATER TORTOISES"
2024-08-28 18:07:28 WARN  riot:114 - [line: 3147593, col: 101] {W131} String not in Unicode Normal Form C: "Isscaap ???? b-72"
2024-08-28 18:07:28 WARN  riot:114 - [line: 3147610, col: 101] {W131} String not in Unicode Normal Form C: "Isscaap ???? b-63"
2024-08-28 18:07:28 WARN  riot:114 - [line: 3147626, col: 101] {W131} String not in Unicode Normal Form C: "Isscaap ???? b-63"
2024-08-28 18:07:28 WARN  riot:114 - [line: 3147642, col: 101] {W131} String not in Unicode Normal Form C: "Isscaap ???? b-61"
2024-08-28 18:07:28 WARN  riot:114 - [line: 3147653, col: 133] {W131} String not in Unicode Normal Form C: "Isscaap ???? b-82; ????????? ???????? ???????????"
2024-08-28 18:07:28 WARN  riot:114 - [line: 3147687, col: 101] {W131} String not in Unicode Normal Form C: "Isscaap ???? b-21"
2024-08-28 18:07:28 WARN  riot:114 - [line: 3147701, col: 101] {W131} String not in Unicode Normal Form C: "Isscaap ???? b-22"
2024-08-28 18:07:28 WARN  riot:114 - [line: 3147726, col: 101] {W131} String not in Unicode Normal Form C: "Isscaap ???? b-33"
2024-08-28 18:07:28 WARN  riot:114 - [line: 3147744, col: 101] {W131} String not in Unicode Normal Form C: "Isscaap ???? b-34"
2024-08-28 18:07:28 WARN  riot:114 - [line: 3147750, col: 134] {W131} String not in Unicode Normal Form C: "?????????? (?????) ?????????????? ??? <6895>"
2024-08-28 18:07:28 WARN  riot:114 - [line: 3147765, col: 101] {W131} String not in Unicode Normal Form C: "Isscaap ???? b-24"
2024-08-28 18:07:28 WARN  riot:114 - [line: 3147780, col: 101] {W131} String not in Unicode Normal Form C: "Isscaap ???? b-24"
2024-08-28 18:07:28 WARN  riot:114 - [line: 3147803, col: 101] {W131} String not in Unicode Normal Form C: "Isscaap ???? b-35"
2024-08-28 18:07:28 WARN  riot:114 - [line: 3147819, col: 101] {W131} String not in Unicode Normal Form C: "Isscaap ???? b-35"
2024-08-28 18:07:28 WARN  riot:114 - [line: 3147835, col: 101] {W131} String not in Unicode Normal Form C: "Isscaap ???? b-35"
2024-08-28 18:07:28 WARN  riot:114 - [line: 3147851, col: 101] {W131} String not in Unicode Normal Form C: "Isscaap ???? b-35"
2024-08-28 18:07:28 WARN  riot:114 - [line: 3147862, col: 205] {W131} String not in Unicode Normal Form C: "Isscaap ???? b-35; ??????????????????????????? ??????????????? ????????????????? ????????????????????? ??? ??????????????"
2024-08-28 18:07:28 WARN  riot:114 - [line: 3147880, col: 101] {W131} String not in Unicode Normal Form C: "Isscaap ???? b-35"
2024-08-28 18:07:28 WARN  riot:114 - [line: 3147894, col: 101] {W131} String not in Unicode Normal Form C: "Isscaap ???? b-35"
2024-08-28 18:07:28 WARN  riot:114 - [line: 3147909, col: 101] {W131} String not in Unicode Normal Form C: "Isscaap ???? b-35"
2024-08-28 18:07:28 WARN  riot:114 - [line: 3147926, col: 101] {W131} String not in Unicode Normal Form C: "Isscaap ???? b-35"
2024-08-28 18:07:28 WARN  riot:114 - [line: 3147941, col: 101] {W131} String not in Unicode Normal Form C: "Isscaap ???? b-33"
2024-08-28 18:07:28 WARN  riot:114 - [line: 3147949, col: 101] {W131} String not in Unicode Normal Form C: "Isscaap ???? b-11"
2024-08-28 18:07:28 WARN  riot:114 - [line: 3147973, col: 101] {W131} String not in Unicode Normal Form C: "Isscaap ???? b-32"
2024-08-28 18:07:28 WARN  riot:114 - [line: 3147990, col: 101] {W131} String not in Unicode Normal Form C: "Isscaap ???? b-32"
2024-08-28 18:07:28 WARN  riot:114 - [line: 3148007, col: 101] {W131} String not in Unicode Normal Form C: "Isscaap ???? b-32"
2024-08-28 18:07:28 WARN  riot:114 - [line: 3148041, col: 101] {W131} String not in Unicode Normal Form C: "Isscaap ???? b-34"
2024-08-28 18:07:28 WARN  riot:114 - [line: 3148062, col: 101] {W131} String not in Unicode Normal Form C: "Isscaap ???? b-34"
2024-08-28 18:07:28 WARN  riot:114 - [line: 3148075, col: 101] {W131} String not in Unicode Normal Form C: "Isscaap ???? b-33"
2024-08-28 18:07:28 WARN  riot:114 - [line: 3148091, col: 101] {W131} String not in Unicode Normal Form C: "Isscaap ???? b-12"
2024-08-28 18:07:28 WARN  riot:114 - [line: 3148103, col: 124] {W131} String not in Unicode Normal Form C: "????????; ??????????? Isscaap ???? b- 12"
2024-08-28 18:07:28 WARN  riot:114 - [line: 3148131, col: 101] {W131} String not in Unicode Normal Form C: "Isscaap ???? b-12"
2024-08-28 18:07:28 WARN  riot:114 - [line: 3148155, col: 208] {W131} String not in Unicode Normal Form C: "Isscaap ???? b-31; ?????????????? ????????????? flatfish ?????????? ??????????????????. ???????????????????????????????????."
2024-08-28 18:07:28 WARN  riot:114 - [line: 3148167, col: 101] {W131} String not in Unicode Normal Form C: "Isscaap ???? b-31"
2024-08-28 18:07:28 WARN  riot:114 - [line: 3148183, col: 101] {W131} String not in Unicode Normal Form C: "Isscaap ???? b-31"
2024-08-28 18:07:28 WARN  riot:114 - [line: 3148198, col: 101] {W131} String not in Unicode Normal Form C: "Isscaap ???? b-31"
2024-08-28 18:07:28 WARN  riot:114 - [line: 3148216, col: 101] {W131} String not in Unicode Normal Form C: "Isscaap ???? b-31"
2024-08-28 18:07:28 WARN  riot:114 - [line: 3148233, col: 101] {W131} String not in Unicode Normal Form C: "Isscaap ???? b-31"
2024-08-28 18:07:28 WARN  riot:114 - [line: 3148249, col: 101] {W131} String not in Unicode Normal Form C: "Isscaap ???? b-31"
2024-08-28 18:07:28 WARN  riot:114 - [line: 3148266, col: 101] {W131} String not in Unicode Normal Form C: "Isscaap ???? b-31"
2024-08-28 18:07:28 WARN  riot:114 - [line: 3148283, col: 160] {W131} String not in Unicode Normal Form C: "Isscaap ???? b-31; ??????????????????? turbot ?????????? ?????? <8010>"
2024-08-28 18:07:28 WARN  riot:114 - [line: 3148299, col: 101] {W131} String not in Unicode Normal Form C: "Isscaap ???? b-31"
2024-08-28 18:07:28 WARN  riot:114 - [line: 3148309, col: 101] {W131} String not in Unicode Normal Form C: "Isscaap ???? b-23"
2024-08-28 18:07:28 WARN  riot:114 - [line: 3148324, col: 101] {W131} String not in Unicode Normal Form C: "Isscaap ???? b-23"
2024-08-28 18:07:28 WARN  riot:114 - [line: 3148341, col: 101] {W131} String not in Unicode Normal Form C: "Isscaap ???? b-23"
2024-08-28 18:07:28 WARN  riot:114 - [line: 3148357, col: 101] {W131} String not in Unicode Normal Form C: "Isscaap ???? b-23"
2024-08-28 18:07:28 WARN  riot:114 - [line: 3148373, col: 101] {W131} String not in Unicode Normal Form C: "Isscaap ???? b-23"
2024-08-28 18:07:28 WARN  riot:114 - [line: 3148400, col: 101] {W131} String not in Unicode Normal Form C: "Isscaap ???? b-37"
2024-08-28 18:07:28 WARN  riot:114 - [line: 3148414, col: 101] {W131} String not in Unicode Normal Form C: "Isscaap ???? b-36"
2024-08-28 18:07:28 WARN  riot:114 - [line: 3148432, col: 210] {W131} String not in Unicode Normal Form C: "Isscaap ???? b-37; ??????????????????????????????? ??????? Markerel; ???????? <3667>, <3827> ??? <4105> ????"
2024-08-28 18:07:28 WARN  riot:114 - [line: 3148449, col: 101] {W131} String not in Unicode Normal Form C: "Isscaap ???? b-37"
2024-08-28 18:07:28 WARN  riot:114 - [line: 3148476, col: 101] {W131} String not in Unicode Normal Form C: "Isscaap ???? b-36"
2024-08-28 18:07:28 WARN  riot:114 - [line: 3148494, col: 101] {W131} String not in Unicode Normal Form C: "Isscaap ???? b-37"
2024-08-28 18:07:28 WARN  riot:114 - [line: 3148528, col: 101] {W131} String not in Unicode Normal Form C: "Isscaap ???? b-38"
2024-08-28 18:07:28 WARN  riot:114 - [line: 3148543, col: 101] {W131} String not in Unicode Normal Form C: "Isscaap ???? b-38"
2024-08-28 18:07:28 WARN  riot:114 - [line: 3148559, col: 229] {W131} String not in Unicode Normal Form C: "Isscaap ???? b-38. ???????????????????????????. ???????????????? ??????????????????????????????????????????????????????????? ?????? <24830>"
2024-08-28 18:07:28 WARN  riot:114 - [line: 3148576, col: 101] {W131} String not in Unicode Normal Form C: "Isscaap ???? b-38"
2024-08-28 18:07:28 WARN  riot:114 - [line: 3148592, col: 101] {W131} String not in Unicode Normal Form C: "Isscaap ???? b-38"
2024-08-28 18:07:28 WARN  riot:114 - [line: 3148608, col: 101] {W131} String not in Unicode Normal Form C: "Isscaap ???? b-38"
2024-08-28 18:07:28 WARN  riot:114 - [line: 3148623, col: 101] {W131} String not in Unicode Normal Form C: "Isscaap ???? b-38"
2024-08-28 18:07:28 WARN  riot:114 - [line: 3148639, col: 101] {W131} String not in Unicode Normal Form C: "Isscaap ???? b-38"
2024-08-28 18:07:28 WARN  riot:114 - [line: 3148655, col: 101] {W131} String not in Unicode Normal Form C: "Isscaap ???? b-38"
2024-08-28 18:07:28 WARN  riot:114 - [line: 3148673, col: 101] {W131} String not in Unicode Normal Form C: "Isscaap ???? b-56"
2024-08-28 18:07:28 WARN  riot:114 - [line: 3148687, col: 101] {W131} String not in Unicode Normal Form C: "Isscaap ???? b-38"
2024-08-28 18:07:28 WARN  riot:114 - [line: 3148703, col: 101] {W131} String not in Unicode Normal Form C: "Isscaap ???? b-38"
2024-08-28 18:07:28 WARN  riot:114 - [line: 3148719, col: 101] {W131} String not in Unicode Normal Form C: "Isscaap ???? b-38"
2024-08-28 18:07:28 WARN  riot:114 - [line: 3148735, col: 101] {W131} String not in Unicode Normal Form C: "Isscaap ???? b-38"
2024-08-28 18:07:28 WARN  riot:114 - [line: 3148751, col: 101] {W131} String not in Unicode Normal Form C: "Isscaap ???? b-38"
2024-08-28 18:07:28 WARN  riot:114 - [line: 3148767, col: 101] {W131} String not in Unicode Normal Form C: "Isscaap ???? b-38"
2024-08-28 18:07:28 WARN  riot:114 - [line: 3148783, col: 101] {W131} String not in Unicode Normal Form C: "Isscaap ???? b-38"
2024-08-28 18:07:28 WARN  riot:114 - [line: 3148799, col: 101] {W131} String not in Unicode Normal Form C: "Isscaap ???? b-38"
2024-08-28 18:07:28 WARN  riot:114 - [line: 3148815, col: 101] {W131} String not in Unicode Normal Form C: "Isscaap ???? b-38"
2024-08-28 18:07:28 WARN  riot:114 - [line: 3148830, col: 101] {W131} String not in Unicode Normal Form C: "Isscaap ???? b-38"
2024-08-28 18:07:28 WARN  riot:114 - [line: 3148846, col: 101] {W131} String not in Unicode Normal Form C: "Isscaap ???? b-38"
2024-08-28 18:07:28 WARN  riot:114 - [line: 3148860, col: 101] {W131} String not in Unicode Normal Form C: "Isscaap ???? b-38"
2024-08-28 18:07:28 WARN  riot:114 - [line: 3148875, col: 101] {W131} String not in Unicode Normal Form C: "Isscaap ???? b-38"
2024-08-28 18:07:28 WARN  riot:114 - [line: 3148889, col: 101] {W131} String not in Unicode Normal Form C: "Isscaap ???? b-38"
2024-08-28 18:07:28 WARN  riot:114 - [line: 3148906, col: 101] {W131} String not in Unicode Normal Form C: "Isscaap ???? b-38"
2024-08-28 18:07:28 WARN  riot:114 - [line: 3148921, col: 101] {W131} String not in Unicode Normal Form C: "Isscaap ???? b-38"
2024-08-28 18:07:28 WARN  riot:114 - [line: 3148936, col: 101] {W131} String not in Unicode Normal Form C: "Isscaap ???? b-38"
2024-08-28 18:07:28 WARN  riot:114 - [line: 3148952, col: 101] {W131} String not in Unicode Normal Form C: "Isscaap ???? b-38"
2024-08-28 18:07:28 WARN  riot:114 - [line: 3148968, col: 101] {W131} String not in Unicode Normal Form C: "Isscaap ???? b-38"
2024-08-28 18:07:28 WARN  riot:114 - [line: 3148983, col: 101] {W131} String not in Unicode Normal Form C: "Isscaap ???? b-38"
2024-08-28 18:07:28 WARN  riot:114 - [line: 3148999, col: 101] {W131} String not in Unicode Normal Form C: "Isscaap ???? b-38"
2024-08-28 18:07:28 WARN  riot:114 - [line: 3149014, col: 101] {W131} String not in Unicode Normal Form C: "Isscaap ???? b-38"
2024-08-28 18:07:28 WARN  riot:114 - [line: 3149020, col: 101] {W131} String not in Unicode Normal Form C: "Isscaap ???? b-23"
2024-08-28 18:07:28 WARN  riot:114 - [line: 3149043, col: 101] {W131} String not in Unicode Normal Form C: "Isscaap ???? b-31"
2024-08-28 18:07:28 WARN  riot:114 - [line: 3149058, col: 101] {W131} String not in Unicode Normal Form C: "Isscaap ???? b-51"
2024-08-28 18:07:28 WARN  riot:114 - [line: 3149081, col: 101] {W131} String not in Unicode Normal Form C: "Isscaap ???? b-46"
2024-08-28 18:07:28 WARN  riot:114 - [line: 3149096, col: 101] {W131} String not in Unicode Normal Form C: "Isscaap ???? b-41"
2024-08-28 18:07:28 WARN  riot:114 - [line: 3149110, col: 101] {W131} String not in Unicode Normal Form C: "Isscaap ???? b-52"
2024-08-28 18:07:28 WARN  riot:114 - [line: 3149119, col: 101] {W131} String not in Unicode Normal Form C: "Isscaap ???? b-56"
2024-08-28 18:07:28 WARN  riot:114 - [line: 3149134, col: 101] {W131} String not in Unicode Normal Form C: "Isscaap ???? b-56"
2024-08-28 18:07:28 WARN  riot:114 - [line: 3149151, col: 101] {W131} String not in Unicode Normal Form C: "Isscaap ???? b-56"
2024-08-28 18:07:28 WARN  riot:114 - [line: 3149167, col: 101] {W131} String not in Unicode Normal Form C: "Isscaap ???? b-56"
2024-08-28 18:07:28 WARN  riot:114 - [line: 3149182, col: 101] {W131} String not in Unicode Normal Form C: "Isscaap ???? b-56"
2024-08-28 18:07:28 WARN  riot:114 - [line: 3149197, col: 101] {W131} String not in Unicode Normal Form C: "Isscaap ???? b-56"
2024-08-28 18:07:28 WARN  riot:114 - [line: 3149211, col: 101] {W131} String not in Unicode Normal Form C: "Isscaap ???? b-56"
2024-08-28 18:07:28 WARN  riot:114 - [line: 3149225, col: 101] {W131} String not in Unicode Normal Form C: "Isscaap ???? b-56"
2024-08-28 18:07:28 WARN  riot:114 - [line: 3149239, col: 101] {W131} String not in Unicode Normal Form C: "Isscaap ???? b-56"
2024-08-28 18:07:28 WARN  riot:114 - [line: 3149263, col: 101] {W131} String not in Unicode Normal Form C: "Isscaap ???? b-42"
2024-08-28 18:07:28 WARN  riot:114 - [line: 3149280, col: 101] {W131} String not in Unicode Normal Form C: "Isscaap ???? b-42"
2024-08-28 18:07:28 WARN  riot:114 - [line: 3149296, col: 101] {W131} String not in Unicode Normal Form C: "Isscaap ???? b-42"
2024-08-28 18:07:28 WARN  riot:114 - [line: 3149314, col: 101] {W131} String not in Unicode Normal Form C: "Isscaap ???? b-43"
2024-08-28 18:07:28 WARN  riot:114 - [line: 3149332, col: 186] {W131} String not in Unicode Normal Form C: "Isscaap ???? b-41; ???????????????????????????????? ??????????????; ????????????????????????????????? "
2024-08-28 18:07:28 WARN  riot:114 - [line: 3149338, col: 101] {W131} String not in Unicode Normal Form C: "Isscaap ???? b-56"
2024-08-28 18:07:28 WARN  riot:114 - [line: 3149356, col: 172] {W131} String not in Unicode Normal Form C: "Isscaap ???? b-74; ???????? ????????????? Crustacea; ?????????????????????? <4103>"
2024-08-28 18:07:28 WARN  riot:114 - [line: 3149378, col: 101] {W131} String not in Unicode Normal Form C: "Isscaap ???? b-43"
2024-08-28 18:07:28 WARN  riot:114 - [line: 3149386, col: 131] {W131} String not in Unicode Normal Form C: "Isscaap ???? b-54; ???????????? ???????????????"
2024-08-28 18:07:28 WARN  riot:114 - [line: 3149402, col: 101] {W131} String not in Unicode Normal Form C: "Isscaap ???? b-56"
2024-08-28 18:07:28 WARN  riot:114 - [line: 3149423, col: 101] {W131} String not in Unicode Normal Form C: "Isscaap ???? b-53"
2024-08-28 18:07:28 WARN  riot:114 - [line: 3149444, col: 101] {W131} String not in Unicode Normal Form C: "Isscaap ???? b-45"
2024-08-28 18:07:28 WARN  riot:114 - [line: 3149458, col: 146] {W131} String not in Unicode Normal Form C: "Isscaap ???? b-55; ???????????????????? ?????? ????? MEAT CUTS"
2024-08-28 18:07:28 WARN  riot:114 - [line: 3149471, col: 101] {W131} String not in Unicode Normal Form C: "Isscaap ???? b-52"
2024-08-28 18:07:28 WARN  riot:114 - [line: 3149484, col: 101] {W131} String not in Unicode Normal Form C: "Isscaap ???? b-52"
2024-08-28 18:07:28 WARN  riot:114 - [line: 3149501, col: 101] {W131} String not in Unicode Normal Form C: "Isscaap ???? b-52"
2024-08-28 18:07:28 WARN  riot:114 - [line: 3149522, col: 125] {W131} String not in Unicode Normal Form C: "??????????????????? ???????????? ????????"
2024-08-28 18:07:28 WARN  riot:114 - [line: 3149594, col: 181] {W131} String not in Unicode Normal Form C: "??????????????????; ???????????????????? ??? <8489> ???????????????????????????????????????"
2024-08-28 18:07:28 WARN  riot:114 - [line: 3149622, col: 124] {W131} String not in Unicode Normal Form C: "????????????????????????????????????????"
2024-08-28 18:07:28 WARN  riot:114 - [line: 3149637, col: 100] {W131} String not in Unicode Normal Form C: "????????????????"
2024-08-28 18:07:28 WARN  riot:114 - [line: 3149690, col: 93] {W131} String not in Unicode Normal Form C: "?????????"
2024-08-28 18:07:28 WARN  riot:114 - [line: 3149727, col: 186] {W131} String not in Unicode Normal Form C: "???????????????????????????????????????? ???????? <7818> ???? ????????????????????? <8023>"
2024-08-28 18:07:28 WARN  riot:114 - [line: 3149753, col: 108] {W131} String not in Unicode Normal Form C: "????????????????????????"
2024-08-28 18:07:28 WARN  riot:114 - [line: 3149763, col: 92] {W131} String not in Unicode Normal Form C: "????????"
2024-08-28 18:07:28 WARN  riot:114 - [line: 3149834, col: 139] {W131} String not in Unicode Normal Form C: "??????????? ??????? ???????????????????????????????????"
2024-08-28 18:07:28 WARN  riot:114 - [line: 3149849, col: 177] {W131} String not in Unicode Normal Form C: "??????????? ???????????????????????????????????????????????????????????? ????????????????????"
2024-08-28 18:07:28 WARN  riot:114 - [line: 3149866, col: 144] {W131} String not in Unicode Normal Form C: "????????????? ??? ????????????????????????????????????????? "
2024-08-28 18:07:28 WARN  riot:114 - [line: 3150091, col: 101] {W131} String not in Unicode Normal Form C: "Isscaap ???? b-91"
2024-08-28 18:07:28 WARN  riot:114 - [line: 3150105, col: 101] {W131} String not in Unicode Normal Form C: "Isscaap ???? b-91"
2024-08-28 18:07:28 WARN  riot:114 - [line: 3150120, col: 101] {W131} String not in Unicode Normal Form C: "Isscaap ???? b-91"
2024-08-28 18:07:28 WARN  riot:114 - [line: 3150135, col: 101] {W131} String not in Unicode Normal Form C: "Isscaap ???? b-91"
2024-08-28 18:07:28 WARN  riot:114 - [line: 3150150, col: 101] {W131} String not in Unicode Normal Form C: "Isscaap ???? b-92"
2024-08-28 18:07:28 WARN  riot:114 - [line: 3150437, col: 219] {W131} String not in Unicode Normal Form C: "???????? ????????????????????????????????? ??? ?????????????? ????????????? ??????????????? ?????????? ??????????????????????? ????????"
2024-08-28 18:07:28 WARN  riot:114 - [line: 3150540, col: 98] {W131} String not in Unicode Normal Form C: "?????? ???????"
2024-08-28 18:07:28 WARN  riot:114 - [line: 3150570, col: 175] {W131} String not in Unicode Normal Form C: "???????????? ?????? ??? ??? ?????????????????????????????????????? ?????????????? (ISSCAAP)"
2024-08-28 18:07:28 WARN  riot:114 - [line: 3150600, col: 100] {W131} String not in Unicode Normal Form C: "????????????????"
2024-08-28 18:07:28 WARN  riot:114 - [line: 3150683, col: 101] {W131} String not in Unicode Normal Form C: "Isscaap ???? b-93"
2024-08-28 18:07:28 WARN  riot:114 - [line: 3150922, col: 101] {W131} String not in Unicode Normal Form C: "Isscaap ???? b-64"
2024-08-28 18:07:28 WARN  riot:114 - [line: 3150938, col: 111] {W131} String not in Unicode Normal Form C: "????????????????? ??? ?????"
2024-08-28 18:07:28 WARN  riot:114 - [line: 3150953, col: 115] {W131} String not in Unicode Normal Form C: "???????????????????? ??? ??????"
2024-08-28 18:07:28 WARN  riot:114 - [line: 3150969, col: 101] {W131} String not in Unicode Normal Form C: "Isscaap ???? b-75"
2024-08-28 18:07:28 WARN  riot:114 - [line: 3150985, col: 101] {W131} String not in Unicode Normal Form C: "Isscaap ???? b-75"
2024-08-28 18:07:28 WARN  riot:114 - [line: 3151001, col: 101] {W131} String not in Unicode Normal Form C: "Isscaap ???? b-75"
2024-08-28 18:07:28 WARN  riot:114 - [line: 3151017, col: 101] {W131} String not in Unicode Normal Form C: "Isscaap ???? b-75"
2024-08-28 18:07:28 WARN  riot:114 - [line: 3151033, col: 101] {W131} String not in Unicode Normal Form C: "Isscaap ???? b-75"
2024-08-28 18:07:28 WARN  riot:114 - [line: 3151048, col: 101] {W131} String not in Unicode Normal Form C: "Isscaap ???? b-75"
2024-08-28 18:07:28 WARN  riot:114 - [line: 3151065, col: 101] {W131} String not in Unicode Normal Form C: "Isscaap ???? b-57"
2024-08-28 18:07:28 WARN  riot:114 - [line: 3151070, col: 101] {W131} String not in Unicode Normal Form C: "Isscaap ???? b-56"
2024-08-28 18:07:28 WARN  riot:114 - [line: 3151095, col: 101] {W131} String not in Unicode Normal Form C: "Isscaap ???? b-57"
2024-08-28 18:07:28 WARN  riot:114 - [line: 3151436, col: 209] {W131} String not in Unicode Normal Form C: "??????????????????????????????????????????????????????????????????; ????? ????????????? ??????????? ???????? ??? <7202>"
2024-08-28 18:07:28 WARN  riot:114 - [line: 3151456, col: 185] {W131} String not in Unicode Normal Form C: "????????????????????????????????? ??? ??????????????????????????????????? ??? ???????????????????????"
2024-08-28 18:07:28 WARN  riot:114 - [line: 3151684, col: 144] {W131} String not in Unicode Normal Form C: "?????????????????? ???????????????? ??? ???? ???????????????"
2024-08-28 18:07:28 WARN  riot:114 - [line: 3152027, col: 140] {W131} String not in Unicode Normal Form C: "????????? ?????????? ??? ?????? ????????????????????????"
2024-08-28 18:07:28 WARN  riot:114 - [line: 3152134, col: 133] {W131} String not in Unicode Normal Form C: "??????????????????? ???? ??????????? ????????????"
2024-08-28 18:07:28 WARN  riot:114 - [line: 3152708, col: 150] {W131} String not in Unicode Normal Form C: "???????????????? ????????????????? ??? ??????? ??????????????????."
2024-08-28 18:07:28 WARN  riot:114 - [line: 3152788, col: 151] {W131} String not in Unicode Normal Form C: "?????????????????????????????? ???????? ???????????? ??? ??????????"
2024-08-28 18:07:28 WARN  riot:114 - [line: 3153163, col: 144] {W131} String not in Unicode Normal Form C: "????????????????????????????? ??????????????????????????????"
2024-08-28 18:07:28 WARN  riot:114 - [line: 3153363, col: 132] {W131} String not in Unicode Normal Form C: "?????????????????????????????? ????? ???????????"
2024-08-28 18:07:28 WARN  riot:114 - [line: 3153483, col: 157] {W131} String not in Unicode Normal Form C: "????? ??? ??????? ?????????????? ?????????????????? ????????? ???????????"
2024-08-28 18:07:28 WARN  riot:114 - [line: 3156122, col: 163] {W131} String not in Unicode Normal Form C: "??????????????, ???????, ??? ??? ????????????????????????????? ????????? ?????."
2024-08-28 18:07:28 WARN  riot:114 - [line: 3156588, col: 128] {W131} String not in Unicode Normal Form C: "???????????????????????? ?????? <6936>"
2024-08-28 18:07:28 WARN  riot:114 - [line: 3156639, col: 141] {W131} String not in Unicode Normal Form C: "?????????????????????? ????????? ???????? ???????????????"
2024-08-28 18:07:28 WARN  riot:114 - [line: 3156895, col: 176] {W131} String not in Unicode Normal Form C: "?????????????????????????????????????????; ????????????????? ??????????? ?????? <6944>"
2024-08-28 18:07:28 WARN  riot:114 - [line: 3157166, col: 174] {W131} String not in Unicode Normal Form C: "????????????????????????????? ??? <5272>; ?????????????????????????? ???<7202>"
2024-08-28 18:07:28 WARN  riot:114 - [line: 3157221, col: 143] {W131} String not in Unicode Normal Form C: "????????????. ???????????????????????? ?????? <28735>"
2024-08-28 18:07:28 WARN  riot:114 - [line: 3157668, col: 144] {W131} String not in Unicode Normal Form C: "????????????????? ???????????????????????????? ??? ?????????"
2024-08-28 18:07:28 WARN  riot:114 - [line: 3157912, col: 172] {W131} String not in Unicode Normal Form C: "??????????????, ?????????? ??? ????????? ?????? ???????????????????? ???????????????????"
2024-08-28 18:07:28 WARN  riot:114 - [line: 3158259, col: 161] {W131} String not in Unicode Normal Form C: "??????????????????????????????????????? ?????????????????????? ??????????????"
